City|Date|Card_Type|Exp_Type|Gender|Amount|EMI_Paid
Ahmedabad|02-Mar-14|Silver|Grocery|M|3388|1
Ahmedabad|03-Mar-15|Platinum|Fuel|F|83519|1
Delhi|01-Apr-15|Platinum|Entertainment|F|260275|1
Delhi|05-Dec-13|Gold|Bills|F|236930|1
Ahmedabad|15-Apr-15|Signature|Fuel|F|112301|1
Delhi|13-Nov-14|Silver|Entertainment|M|211530|1
Delhi|28-Apr-14|Signature|Grocery|M|11927|1
Bengaluru|28-Oct-14|Platinum|Entertainment|M|215500|1
Ahmedabad|30-Dec-14|Gold|Food|F|22594|1
Ahmedabad|03-Jan-14|Signature|Food|M|267136|1
Mumbai|28-Dec-14|Silver|Grocery|F|287870|1
Delhi|09-Nov-13|Silver|Bills|F|195444|1
Delhi|31-Jul-14|Gold|Fuel|F|68847|1
Ahmedabad|02-Feb-15|Platinum|Grocery|F|246766|1
Ahmedabad|21-Apr-15|Platinum|Fuel|M|286352|1
Bengaluru|16-Feb-14|Platinum|Bills|M|263729|1
Ahmedabad|06-Jul-14|Signature|Grocery|F|134904|1
Bengaluru|04-Nov-13|Silver|Grocery|F|209526|1
Mumbai|20-Aug-14|Gold|Entertainment|M|182373|1
Bengaluru|26-Oct-13|Silver|Food|F|213072|1
Delhi|14-Apr-14|Silver|Grocery|F|145769|1
Bengaluru|10-Dec-13|Platinum|Food|M|177378|1
Bengaluru|03-Apr-14|Signature|Grocery|F|30957|1
Delhi|15-Aug-14|Signature|Grocery|F|293794|1
Ahmedabad|18-Mar-15|Gold|Grocery|F|128171|1
Mumbai|10-May-15|Platinum|Entertainment|F|16887|1
Delhi|04-Apr-14|Gold|Fuel|M|80596|1
Delhi|15-May-15|Signature|Grocery|F|18179|1
Delhi|12-Aug-14|Signature|Entertainment|F|231765|1
Bengaluru|22-Jun-14|Platinum|Bills|M|82622|1
Ahmedabad|12-Mar-15|Platinum|Fuel|F|257634|1
Delhi|30-Mar-14|Gold|Bills|F|182038|1
Bengaluru|14-Oct-13|Gold|Entertainment|M|151491|1
Mumbai|25-Apr-14|Gold|Fuel|M|222834|1
Delhi|29-Jun-14|Gold|Grocery|F|248672|1
Bengaluru|28-Apr-15|Gold|Grocery|F|294735|1
Delhi|04-Jan-15|Silver|Grocery|F|110292|1
Mumbai|12-Mar-14|Silver|Food|F|252899|1
Ahmedabad|17-Mar-14|Gold|Bills|F|113949|1
Delhi|29-May-14|Silver|Food|F|171649|1
Ahmedabad|12-Jul-14|Silver|Food|M|284783|1
Mumbai|28-Oct-13|Platinum|Bills|F|183120|1
Delhi|14-Jan-15|Platinum|Bills|F|175815|1
Bengaluru|24-May-14|Gold|Grocery|F|32498|1
Mumbai|29-Nov-14|Gold|Food|M|152992|1
Delhi|10-Jan-15|Silver|Fuel|F|253779|1
Bengaluru|10-May-15|Signature|Entertainment|M|98209|1
Ahmedabad|25-Jan-14|Gold|Entertainment|M|164145|1
Mumbai|01-May-15|Signature|Food|F|216363|1
Ahmedabad|21-Jan-14|Platinum|Food|M|133966|1
Ahmedabad|25-Mar-14|Platinum|Bills|M|299967|1
Mumbai|05-Mar-15|Silver|Food|F|21882|1
Ahmedabad|24-Aug-14|Platinum|Bills|F|41291|1
Ahmedabad|29-Dec-14|Gold|Fuel|F|72521|1
Ahmedabad|05-Mar-14|Gold|Fuel|M|267686|1
Ahmedabad|02-May-14|Gold|Food|F|59880|1
Mumbai|07-Feb-14|Gold|Food|F|216275|1
Delhi|06-Jan-15|Signature|Food|M|102077|1
Delhi|23-Feb-15|Platinum|Grocery|F|25569|1
Ahmedabad|09-Nov-14|Gold|Entertainment|F|54792|1
Delhi|01-Feb-15|Signature|Food|M|296794|1
Delhi|10-Jan-14|Gold|Grocery|M|169362|1
Ahmedabad|22-Oct-13|Signature|Entertainment|M|173612|1
Delhi|25-Jan-14|Silver|Food|M|260332|1
Bengaluru|10-Feb-15|Signature|Grocery|M|239254|1
Mumbai|14-Apr-14|Signature|Entertainment|F|18024|1
Mumbai|15-Feb-14|Gold|Fuel|M|240303|1
Mumbai|09-Jan-15|Signature|Bills|M|235170|1
Mumbai|16-Oct-14|Signature|Food|M|260560|1
Bengaluru|01-Apr-14|Silver|Entertainment|F|172789|1
Mumbai|12-Mar-14|Silver|Bills|F|234177|1
Bengaluru|15-Oct-14|Gold|Food|M|188137|1
Mumbai|16-Mar-15|Platinum|Entertainment|M|286556|1
Ahmedabad|30-Jan-14|Signature|Bills|M|24098|1
Bengaluru|14-Dec-13|Signature|Food|F|273432|1
Delhi|01-Apr-15|Platinum|Bills|F|72324|1
Mumbai|22-Oct-14|Silver|Fuel|M|77705|1
Mumbai|12-Apr-14|Silver|Entertainment|M|223522|1
Mumbai|23-Feb-14|Signature|Fuel|M|80173|1
Bengaluru|14-Dec-14|Platinum|Fuel|F|270690|1
Ahmedabad|24-Jul-14|Silver|Bills|F|201320|1
Ahmedabad|25-Mar-15|Gold|Bills|M|168152|1
Ahmedabad|01-May-15|Signature|Grocery|M|76701|1
Bengaluru|18-Nov-13|Silver|Entertainment|F|209652|1
Ahmedabad|24-Apr-14|Platinum|Bills|M|290644|1
Bengaluru|16-Dec-14|Signature|Food|M|268584|1
Delhi|04-Feb-14|Gold|Food|M|247574|1
Mumbai|11-Oct-13|Platinum|Fuel|F|231743|1
Mumbai|28-Nov-13|Signature|Fuel|F|127292|1
Bengaluru|14-Dec-14|Silver|Food|M|261308|1
Bengaluru|22-Feb-15|Platinum|Grocery|F|199853|1
Ahmedabad|29-Apr-14|Silver|Food|F|258228|1
Bengaluru|21-Jun-14|Silver|Food|F|208641|1
Bengaluru|16-Jul-14|Platinum|Entertainment|F|147265|1
Delhi|10-Feb-15|Platinum|Fuel|M|168249|1
Mumbai|25-Oct-13|Signature|Fuel|M|257510|1
Bengaluru|05-Apr-14|Gold|Bills|M|80718|1
Ahmedabad|15-Dec-13|Silver|Fuel|F|259517|1
Ahmedabad|04-Mar-15|Signature|Grocery|F|184080|1
Bengaluru|08-Sep-14|Signature|Grocery|F|208547|1
Bengaluru|18-Jun-14|Platinum|Food|M|221240|1
Bengaluru|16-Oct-14|Gold|Food|F|269761|1
Ahmedabad|10-Apr-14|Silver|Grocery|F|209922|1
Bengaluru|14-Jun-14|Platinum|Entertainment|F|119153|1
Mumbai|28-Dec-14|Silver|Food|M|180317|1
Markapur|22-Apr-14|Gold|Food|M|187847|1
Mavoor|20-Oct-13|Platinum|Food|F|135496|1
Sillod|12-Dec-14|Platinum|Food|M|78130|1
Nainital|09-Feb-14|Gold|Grocery|M|181531|1
Laharpur|30-Jan-14|Silver|Food|M|104675|1
Shenkottai|25-Nov-14|Silver|Fuel|M|119201|1
Neyveli (TS)|11-Dec-14|Gold|Fuel|M|88964|1
Kapadvanj|10-May-14|Silver|Food|M|48533|1
Arambagh|08-Apr-15|Signature|Fuel|M|126381|1
Thana Bhawan|09-Feb-14|Platinum|Entertainment|F|56753|1
Kancheepuram|04-Apr-15|Gold|Entertainment|M|198593|1
Sojat|25-Apr-15|Signature|Food|M|289353|1
Karjat|02-Nov-13|Signature|Fuel|M|269258|1
Mohali|22-Nov-13|Signature|Entertainment|M|290438|1
Sillod|24-Sep-14|Platinum|Grocery|F|52379|1
Narayanpet|31-Oct-13|Silver|Bills|M|126371|1
Bhavnagar|10-Dec-13|Silver|Entertainment|F|121902|1
Viluppuram|29-Apr-15|Signature|Grocery|F|242634|1
Jamalpur|25-Mar-15|Signature|Grocery|F|25037|1
Udaipurwati|14-Jan-14|Silver|Entertainment|M|31931|1
Palanpur|24-Jan-15|Platinum|Food|F|228093|1
Muzaffarpur|12-Oct-13|Silver|Grocery|M|285635|1
Taranagar|25-Nov-13|Signature|Bills|M|148311|1
Ambikapur|08-Apr-15|Platinum|Fuel|M|19010|1
Mundi|14-Nov-13|Silver|Entertainment|F|132784|1
Padrauna|14-Nov-13|Gold|Grocery|F|222503|1
Vijayapura|03-May-15|Silver|Fuel|F|273570|1
Vrindavan|27-Apr-14|Gold|Grocery|F|61233|1
Byasanagar|20-Dec-13|Signature|Fuel|M|23691|1
Mudhol|13-Mar-15|Silver|Bills|M|185835|1
Sohna|17-Oct-13|Silver|Entertainment|F|28616|1
Pune|19-Mar-14|Signature|Entertainment|F|260760|1
Lakheri|04-May-14|Signature|Bills|F|163010|1
Jehanabad|26-Dec-13|Platinum|Food|F|68604|1
Shegaon|12-Sep-14|Gold|Entertainment|F|238339|1
Shikarpur Bulandshahr|01-Mar-15|Signature|Bills|M|125798|1
Dalli-Rajhara|01-Nov-14|Silver|Bills|M|287869|1
Mapusa|16-Oct-14|Gold|Food|F|98221|1
Uthamapalayam|13-Oct-14|Signature|Food|M|179045|1
Nasirabad|12-Feb-14|Gold|Entertainment|F|11814|1
Kapurthala|15-Dec-13|Signature|Fuel|M|121031|1
Anand|01-May-14|Silver|Grocery|F|63158|1
Arwal|20-Nov-13|Platinum|Grocery|F|166609|1
Nanded-Waghala|19-Feb-14|Platinum|Entertainment|M|116549|1
Nilambur|11-Mar-14|Signature|Food|F|254407|1
Anjar|07-Nov-14|Platinum|Food|F|94366|1
Hubli-Dharwad|07-Aug-14|Platinum|Entertainment|F|284450|1
Jind|11-Jun-14|Gold|Grocery|M|204922|1
Koratla|02-Apr-14|Silver|Fuel|F|229270|1
Chalakudy|26-Jun-14|Silver|Entertainment|M|227457|1
Lahar|26-Apr-15|Silver|Bills|F|210828|1
Ramanathapuram|03-Jan-14|Gold|Grocery|F|183583|1
Brahmapur|16-Nov-14|Gold|Fuel|F|3184|1
Rahuri|27-Feb-15|Platinum|Entertainment|M|1388|1
Hindupur|18-Feb-14|Platinum|Entertainment|F|158978|1
Ponnani|26-Dec-13|Platinum|Bills|F|223130|1
Rajpipla|26-Sep-14|Gold|Bills|F|189449|1
Pattukkottai|15-Jan-15|Platinum|Entertainment|M|34267|1
Tenali|09-Sep-14|Signature|Bills|M|224099|1
Aizawl|11-Feb-15|Gold|Grocery|M|178869|1
Raayachuru|06-Jan-15|Gold|Bills|M|147530|1
Tura|15-Nov-14|Signature|Bills|F|8576|1
Srivilliputhur|12-Dec-13|Signature|Entertainment|M|226430|1
Siana|21-Aug-14|Signature|Entertainment|M|20953|1
Nepanagar|30-Aug-14|Signature|Grocery|M|273771|1
Nagaon|10-Jan-14|Gold|Grocery|F|49757|1
Oddanchatram|12-Dec-13|Signature|Entertainment|F|20279|1
Zira|25-Apr-14|Signature|Entertainment|M|218424|1
Dhuri|19-Jan-15|Gold|Bills|F|79795|1
Kalyan-Dombivali|05-Jan-15|Silver|Food|M|58969|1
Udaipurwati|20-Feb-15|Gold|Food|F|141946|1
Mahuva|09-Sep-14|Gold|Bills|M|222622|1
Punch|01-Feb-14|Signature|Fuel|F|191779|1
Rajampet|30-Sep-14|Platinum|Fuel|F|78870|1
Mandvi|04-May-15|Gold|Grocery|F|200451|1
Nahan|29-Jan-14|Signature|Bills|M|212438|1
Shahdol|21-Mar-15|Signature|Bills|M|261005|1
Kochi|12-Jan-15|Platinum|Bills|M|256396|1
Neemuch|02-Feb-15|Gold|Food|M|135465|1
Shahabad|11-Dec-14|Silver|Bills|M|123745|1
Mancherial|02-May-15|Signature|Grocery|M|213094|1
Sirhind Fatehgarh Sahib|20-Aug-14|Platinum|Entertainment|M|275044|1
Surat|03-Mar-14|Signature|Bills|M|271334|1
Zaidpur|21-Jan-15|Silver|Food|F|7134|1
Malout|18-Apr-14|Gold|Entertainment|F|131686|1
Padrauna|27-Dec-14|Platinum|Fuel|F|95539|1
Pipar City|06-Nov-13|Silver|Bills|M|194592|1
Khambhat|12-May-15|Platinum|Grocery|F|6355|1
Rabkavi Banhatti|11-Feb-15|Signature|Food|F|264477|1
Balaghat|09-Jul-14|Platinum|Entertainment|M|116077|1
Raghunathganj|01-Feb-15|Silver|Bills|M|82134|1
Ramdurg|25-Jan-15|Platinum|Bills|F|10813|1
Imphal|30-Oct-13|Signature|Entertainment|M|225496|1
Raigarh|12-Oct-13|Silver|Grocery|M|278954|1
Rajapalayam|23-Jun-14|Signature|Entertainment|M|22821|1
Mattannur|01-Feb-14|Gold|Food|F|130200|1
Narwana|15-Nov-13|Gold|Fuel|M|53858|1
Imphal|16-Oct-14|Gold|Food|M|39936|1
Akot|23-Apr-14|Silver|Food|M|152677|1
Karjat|31-Oct-13|Silver|Entertainment|F|210457|1
Udaipur|12-Dec-13|Signature|Bills|M|271474|1
Murwara (Katni)|18-May-15|Gold|Food|F|152062|1
Cuttack|01-Aug-14|Signature|Bills|M|271983|1
Warora|14-Nov-13|Signature|Entertainment|M|237933|1
Tiruchendur|02-Mar-14|Platinum|Fuel|M|105336|1
Kasaragod|02-Jul-14|Silver|Food|F|262101|1
Vyara|16-Mar-15|Platinum|Food|F|65359|1
Periyasemur|08-Jan-15|Signature|Food|M|281340|1
Nandivaram-Guduvancheri|17-Sep-14|Gold|Fuel|M|284610|1
Madhubani|07-Oct-14|Silver|Bills|M|282859|1
Yellandu|26-Jan-15|Platinum|Entertainment|M|60054|1
Umbergaon|02-Jul-14|Platinum|Bills|M|104217|1
Nimbahera|25-Nov-13|Platinum|Entertainment|M|256021|1
Seoni|07-Feb-14|Silver|Grocery|F|11675|1
Ambejogai|15-Nov-14|Gold|Entertainment|F|156433|1
Mokokchung|01-Nov-13|Platinum|Bills|M|162730|1
Shahade|24-Apr-15|Silver|Entertainment|M|104627|1
Pithoragarh|31-Mar-15|Silver|Entertainment|F|110546|1
Punch|08-Jun-14|Silver|Grocery|M|50764|1
Maner|11-Oct-13|Signature|Entertainment|F|91099|1
Firozabad|27-Sep-14|Gold|Grocery|F|156314|1
Kollam|01-Dec-14|Silver|Entertainment|M|220044|1
Jalandhar|07-Jan-14|Signature|Entertainment|F|263202|1
Barpeta|13-Aug-14|Gold|Food|M|133742|1
Raurkela|20-Jan-15|Silver|Food|M|100861|1
Limbdi|21-May-15|Silver|Entertainment|M|135822|1
Mokameh|19-Jul-14|Platinum|Food|F|127098|1
Taki|23-Nov-13|Platinum|Bills|M|57263|1
Kaithal|12-Jan-15|Gold|Grocery|M|138879|1
Medinipur|01-Feb-15|Signature|Bills|M|288088|1
Lahar|24-Oct-13|Signature|Food|F|125489|1
Erode|23-Feb-15|Silver|Food|M|206207|1
Mahemdabad|09-Apr-15|Silver|Food|F|256684|1
Sawai Madhopur|17-Mar-15|Gold|Food|F|167280|1
Malpura|30-Mar-14|Silver|Entertainment|M|278860|1
Samastipur|16-Oct-14|Platinum|Bills|M|26295|1
Jagdalpur|13-Oct-13|Gold|Grocery|M|216770|1
Achalpur|24-Jul-14|Signature|Grocery|M|192579|1
Ahmednagar|15-Dec-13|Silver|Grocery|M|53901|1
Malpura|28-Jun-14|Signature|Fuel|F|64547|1
Raayachuru|05-Jan-15|Signature|Food|F|164999|1
Shikohabad|17-Apr-15|Gold|Bills|M|277876|1
Mungeli|14-Aug-14|Platinum|Fuel|M|102849|1
Udhampur|28-Apr-14|Silver|Entertainment|F|181339|1
Byasanagar|07-May-14|Silver|Entertainment|F|168838|1
Thiruvananthapuram|20-Nov-14|Silver|Entertainment|F|227784|1
Padra|25-Feb-15|Signature|Grocery|M|71337|1
Losal|15-May-15|Signature|Food|M|287960|1
Nasirabad|27-Oct-14|Silver|Food|M|111635|1
Nagaon|25-Feb-14|Signature|Food|M|203420|1
Singrauli|13-Aug-14|Platinum|Grocery|F|87517|1
Naugawan Sadat|14-Apr-14|Platinum|Fuel|M|146378|1
Shenkottai|02-Jan-15|Gold|Entertainment|F|104701|1
Dimapur|20-Jun-14|Signature|Bills|F|1802|1
Sindhagi|02-May-15|Signature|Bills|M|244749|1
Seoni|02-Nov-14|Silver|Food|F|122944|1
Palakkad|03-Nov-13|Silver|Grocery|F|167304|1
Peddapuram|15-Aug-14|Silver|Grocery|F|45476|1
Rewa|25-Nov-14|Platinum|Grocery|M|139310|1
Barnala|22-Jun-14|Signature|Bills|F|90718|1
Barpeta|21-Jul-14|Gold|Bills|M|64188|1
Sironj|11-Nov-13|Platinum|Entertainment|M|297574|1
Fatehabad|18-Apr-14|Silver|Entertainment|M|257574|1
Pachora|01-Nov-13|Signature|Fuel|M|110996|1
Vikramasingapuram|24-Oct-13|Platinum|Food|M|93207|1
Mangaluru|13-Feb-14|Platinum|Food|F|178429|1
Palwal|13-Sep-14|Platinum|Entertainment|M|55110|1
Nabarangapur|14-Jan-14|Signature|Food|M|68016|1
Ballari|14-Jun-14|Silver|Bills|F|125105|1
Vedaranyam|05-May-14|Gold|Grocery|M|150725|1
Periyasemur|26-Oct-14|Silver|Grocery|F|254488|1
Sagar|20-Sep-14|Gold|Fuel|M|222793|1
Taranagar|22-Sep-14|Gold|Grocery|M|156251|1
Arambagh|08-Feb-15|Platinum|Food|M|224548|1
Sherkot|01-Mar-14|Gold|Entertainment|F|90756|1
Navi Mumbai|26-Mar-15|Signature|Fuel|M|183390|1
Manjlegaon|14-Dec-13|Signature|Bills|M|18779|1
Thakurdwara|23-May-15|Silver|Bills|F|256786|1
Jagraon|31-Jan-15|Gold|Food|M|209805|1
Shikaripur|22-Apr-14|Platinum|Food|M|140866|1
Bodhan|06-May-15|Signature|Bills|M|5857|1
Nasirabad|02-Aug-14|Gold|Bills|M|92113|1
Jind|24-Nov-13|Platinum|Food|F|228051|1
Nanded-Waghala|22-Feb-14|Silver|Fuel|F|11041|1
Bhadrak|04-Oct-14|Silver|Fuel|F|248095|1
Nathdwara|04-Aug-14|Gold|Entertainment|M|201652|1
Ongole|12-Jun-14|Signature|Food|M|173724|1
Panna|01-Mar-14|Platinum|Entertainment|F|28292|1
Losal|20-Apr-14|Gold|Entertainment|M|48108|1
Sardarshahar|02-Dec-13|Silver|Food|M|139964|1
Kendujhar|21-Jun-14|Silver|Bills|M|116123|1
Nehtaur|01-Feb-14|Signature|Bills|F|263482|1
Pratapgarh|09-Oct-13|Gold|Entertainment|F|83858|1
Jagraon|15-Sep-14|Silver|Bills|F|127177|1
Nasirabad|04-May-14|Platinum|Food|M|239726|1
Tohana|01-Dec-13|Signature|Fuel|M|284463|1
Jangaon|16-Dec-14|Gold|Fuel|F|209594|1
Sitapur|31-Dec-14|Platinum|Food|F|189031|1
Diphu|22-Feb-14|Silver|Entertainment|F|177363|1
Pavagada|18-Dec-13|Signature|Food|M|121351|1
Umred|26-Feb-14|Signature|Fuel|M|295112|1
Kadi|08-Feb-14|Platinum|Food|M|166231|1
Lakheri|25-Sep-14|Platinum|Food|F|135533|1
Hindupur|12-Dec-14|Signature|Fuel|M|200464|1
Mandapeta|12-May-15|Gold|Bills|M|244877|1
Sunabeda|04-Jan-15|Gold|Bills|M|244258|1
Sira|22-Aug-14|Silver|Bills|F|281227|1
Arambagh|05-May-15|Silver|Fuel|F|200397|1
Shenkottai|28-Dec-13|Signature|Fuel|F|176732|1
Chirmiri|21-May-14|Silver|Fuel|F|185029|1
Palacole|15-Jan-14|Platinum|Food|F|198337|1
Siddipet|25-Apr-15|Signature|Grocery|M|90531|1
Aligarh|06-Jan-15|Silver|Entertainment|F|141504|1
Bellampalle|24-Jul-14|Signature|Entertainment|F|297800|1
Udhagamandalam|25-Mar-15|Signature|Grocery|M|18995|1
Padra|05-Sep-14|Signature|Bills|F|86422|1
Palacole|18-Apr-15|Platinum|Grocery|F|137611|1
Petlad|01-Nov-13|Signature|Grocery|M|118556|1
Indore|08-Nov-14|Gold|Bills|F|60028|1
Kozhikode|23-Oct-13|Platinum|Fuel|M|220052|1
Baripada Town|26-Oct-14|Silver|Grocery|M|3207|1
Pilkhuwa|13-Oct-13|Gold|Grocery|F|242968|1
Hapur|01-Dec-13|Gold|Food|F|114361|1
Mavoor|02-Sep-14|Signature|Food|F|85938|1
Nawabganj|13-Feb-14|Platinum|Fuel|F|12342|1
Sadabad|30-Mar-14|Silver|Food|M|246074|1
Arrah|12-May-14|Silver|Entertainment|M|62392|1
Faridabad|10-Nov-14|Silver|Grocery|M|17547|1
Jammalamadugu|14-Jun-14|Gold|Bills|M|15300|1
Pulgaon|02-May-14|Gold|Grocery|F|191629|1
Malavalli|07-Aug-14|Platinum|Grocery|F|155977|1
Bhadrak|14-Apr-14|Silver|Bills|F|112546|1
Naidupet|18-Nov-13|Platinum|Entertainment|F|260224|1
Pathri|10-Sep-14|Signature|Grocery|M|37992|1
Jalandhar Cantt.|07-Dec-13|Signature|Entertainment|M|69700|1
Narayanpet|23-Jul-14|Signature|Entertainment|F|135046|1
Dalli-Rajhara|08-Feb-15|Silver|Grocery|F|224973|1
Kharar|22-Feb-15|Gold|Bills|F|259942|1
Jamnagar|14-Mar-15|Silver|Food|M|176165|1
Mapusa|01-Mar-15|Signature|Fuel|M|184234|1
Yavatmal|31-May-14|Gold|Entertainment|M|127894|1
Itarsi|29-Jul-14|Signature|Food|F|223757|1
Sirohi|16-May-14|Signature|Fuel|M|99637|1
Ponnur|07-Dec-14|Platinum|Fuel|M|70479|1
Upleta|29-Apr-14|Gold|Entertainment|M|222874|1
Afzalpur|07-Nov-14|Signature|Food|M|3542|1
Narayanpet|22-Dec-13|Signature|Entertainment|F|128118|1
Amroha|23-Apr-15|Platinum|Fuel|M|282791|1
Bathinda|25-Nov-14|Platinum|Entertainment|F|230401|1
Arwal|14-May-15|Silver|Grocery|F|29786|1
Gwalior|03-May-14|Signature|Bills|F|217344|1
Chirmiri|13-Jul-14|Platinum|Entertainment|F|159835|1
Tilhar|19-Dec-13|Gold|Fuel|M|292243|1
Tohana|09-Apr-15|Silver|Food|M|224387|1
Bharatpur|27-Mar-14|Platinum|Grocery|F|19746|1
Hajipur|05-Jul-14|Platinum|Entertainment|F|173776|1
Korba|02-May-15|Silver|Fuel|M|59031|1
Vijayawada|16-Aug-14|Platinum|Bills|F|168828|1
Madhupur|22-Oct-14|Silver|Entertainment|F|162182|1
Pilani|25-Feb-15|Silver|Fuel|F|87864|1
Thrissur|25-Jan-15|Signature|Food|M|133614|1
Visakhapatnam|25-Nov-13|Platinum|Entertainment|M|27225|1
Taliparamba|27-Nov-13|Silver|Bills|F|86100|1
Mehkar|11-Jan-14|Gold|Entertainment|F|110563|1
Repalle|26-Jan-14|Signature|Entertainment|F|269575|1
Shahdol|05-Mar-15|Gold|Bills|F|22844|1
Nandyal|01-May-14|Platinum|Bills|M|206277|1
Sadasivpet|17-Apr-15|Signature|Grocery|M|115913|1
Pilani|06-Sep-14|Gold|Fuel|F|165303|1
Belagavi|21-Dec-13|Signature|Bills|M|164586|1
Ramngarh|24-May-14|Platinum|Grocery|F|176829|1
Nanjikottai|19-May-15|Silver|Food|M|88442|1
Jagraon|28-Nov-14|Signature|Entertainment|M|251954|1
Porbandar|30-Jan-15|Signature|Fuel|M|276800|1
Mahasamund|27-Oct-13|Platinum|Fuel|F|168855|1
Nepanagar|07-Feb-15|Silver|Fuel|F|29967|1
Taranagar|03-Aug-14|Signature|Grocery|M|268944|1
Khair|06-Apr-15|Silver|Bills|F|245550|1
Rudrapur|31-May-14|Gold|Food|F|136676|1
Roorkee|08-Nov-13|Signature|Entertainment|F|255753|1
Mumbai|28-Sep-14|Gold|Entertainment|F|159417|1
Makhdumpur|07-Dec-13|Silver|Grocery|M|53160|1
Vedaranyam|13-Jun-14|Silver|Entertainment|M|216710|1
Venkatagiri|04-Apr-15|Signature|Bills|M|35099|1
Chikkamagaluru|13-Nov-14|Signature|Bills|F|27923|1
Jodhpur|05-Nov-14|Silver|Food|M|155886|1
Thrissur|21-Oct-14|Silver|Grocery|F|105912|1
Nahan|11-Oct-13|Gold|Food|M|248730|1
Rishikesh|31-Jan-14|Silver|Bills|M|196511|1
Kottayam|07-Jun-14|Silver|Grocery|F|15525|1
Nagina|01-Jan-14|Gold|Grocery|M|158528|1
Dehri-on-Sone|01-Dec-14|Platinum|Entertainment|F|15702|1
Vyara|28-Jan-14|Gold|Entertainment|F|94557|1
Morshi|24-Apr-15|Platinum|Bills|M|185314|1
Vadakkuvalliyur|05-Feb-15|Gold|Bills|F|177747|1
Baleshwar Town|07-Sep-14|Signature|Bills|M|66487|1
Sahibganj|05-Jul-14|Platinum|Grocery|M|195448|1
Sasaram|04-Jul-14|Signature|Entertainment|M|295948|1
Venkatagiri|15-Nov-14|Signature|Food|F|91347|1
Sidlaghatta|17-May-15|Signature|Bills|M|70662|1
Sirohi|14-Jan-14|Gold|Food|F|19222|1
Diphu|18-Oct-14|Platinum|Entertainment|F|82076|1
Dehri-on-Sone|25-Nov-14|Gold|Entertainment|M|238575|1
Tenkasi|12-Mar-14|Platinum|Food|F|19993|1
Sonipat|17-Oct-14|Platinum|Bills|M|140532|1
Talikota|28-Feb-14|Gold|Grocery|F|219887|1
Samana|06-Apr-14|Signature|Bills|F|191659|1
Anantnag|16-Mar-14|Platinum|Food|F|155514|1
Silchar|28-Apr-15|Silver|Food|F|275962|1
Gurgaon|02-Jul-14|Gold|Fuel|M|184183|1
Korba|24-Mar-14|Signature|Fuel|M|149430|1
Palghar|22-Apr-14|Gold|Food|F|115956|1
Kendrapara|31-Oct-14|Gold|Bills|F|144012|1
Sagar|20-Oct-13|Signature|Grocery|M|25132|1
Mahesana|13-Feb-15|Gold|Entertainment|F|120887|1
Shajapur|02-May-15|Signature|Food|M|128490|1
Panruti|22-Nov-14|Gold|Entertainment|F|50053|1
Jalandhar|22-Dec-14|Platinum|Food|M|110885|1
Najibabad|28-Aug-14|Signature|Bills|F|217573|1
Chatra|21-Jan-14|Platinum|Food|M|121381|1
Hubli-Dharwad|20-Sep-14|Signature|Entertainment|M|25161|1
Buxar|15-Mar-15|Silver|Fuel|F|92816|1
Jhansi|10-Aug-14|Platinum|Entertainment|F|142857|1
Panna|19-May-14|Gold|Bills|M|89751|1
Naidupet|10-May-14|Platinum|Entertainment|F|93227|1
Repalle|05-Jun-14|Gold|Bills|F|116324|1
Terdal|16-Nov-14|Silver|Bills|F|64570|1
Loni|08-Jan-15|Platinum|Food|F|221360|1
Limbdi|14-Jan-15|Signature|Bills|M|259459|1
Tadpatri|06-Aug-14|Gold|Bills|M|241272|1
Mangrol|11-May-14|Platinum|Entertainment|M|90232|1
Shrirampur|15-Mar-14|Platinum|Bills|M|172635|1
Ladwa|16-May-14|Signature|Fuel|M|270377|1
Mangrulpir|25-Jan-14|Gold|Grocery|M|285074|1
Nuzvid|12-Feb-14|Gold|Fuel|F|51232|1
Thakurdwara|17-Mar-15|Gold|Entertainment|F|173349|1
Sihor|26-Apr-14|Gold|Grocery|F|241588|1
Hubli-Dharwad|25-May-15|Gold|Grocery|M|20455|1
Jagtial|10-Feb-14|Silver|Grocery|M|135497|1
Baleshwar Town|06-Jul-14|Gold|Food|M|169680|1
Sadulpur|20-Mar-14|Platinum|Fuel|M|254054|1
Sheikhpura|27-Nov-14|Silver|Grocery|M|13165|1
Perumbavoor|14-Mar-14|Platinum|Bills|F|91163|1
Dharmavaram|11-Apr-14|Signature|Fuel|F|188372|1
Tiptur|16-Jan-15|Platinum|Fuel|F|174890|1
Bikaner|16-Oct-13|Signature|Grocery|M|147769|1
Arambagh|26-Feb-14|Platinum|Food|M|286347|1
Sibsagar|19-Oct-14|Silver|Grocery|M|167193|1
Bhagalpur|03-Jul-14|Gold|Fuel|F|244504|1
Deesa|28-Mar-14|Silver|Entertainment|F|209664|1
Tumkur|05-Apr-14|Gold|Grocery|M|155300|1
Maddur|29-Mar-15|Gold|Entertainment|F|55831|1
Pasan|21-Dec-13|Silver|Entertainment|F|47218|1
Sagar|03-Sep-14|Gold|Grocery|F|230776|1
Raipur|24-May-14|Silver|Grocery|F|69427|1
Hoshiarpur|26-Dec-13|Platinum|Fuel|F|138408|1
Navsari|08-Apr-14|Silver|Bills|F|133999|1
Jangaon|02-Jan-15|Gold|Grocery|F|291910|1
